epoch,train_loss,lr,val_psnr,val_ssim,epoch_time_seconds
35,0.07367245915035407,0.0001453990499739548,29.03627073392272,0.787711383216083,26.451842546463013
36,0.07320876901762353,0.0001425779291565074,,,26.714430332183838
37,0.0733387004584074,0.00013971478906347817,,,25.894408702850342
38,0.07298300988558266,0.00013681245526846793,,,25.859447479248047
39,0.07304869989554087,0.00013387379202452928,,,26.215319633483887
40,0.07309939283877612,0.00013090169943749487,29.09196648001671,0.7867582106031478,27.12347102165222
41,0.07277360606110758,0.00012789911060392308,,,26.466808557510376
42,0.07251573503017425,0.0001248689887164856,,,26.61952042579651
43,0.07236970547172758,0.00012181432413965439,,,26.168001174926758
44,0.07220577067799039,0.0001187381314585726,,,25.53956699371338
45,0.07243318646732304,0.00011564344650402321,29.30591432750225,0.7915371937677265,25.96951675415039
46,0.07240870085855325,0.00011253332335643057,,,26.316194772720337
47,0.07214216382967101,0.00010941083133185154,,,26.32817244529724
48,0.07203427489019103,0.00010627905195293146,,,26.35918951034546
49,0.0720611943759852,0.00010314107590781295,,,26.10093855857849
50,0.07173031222903066,0.00010000000000000011,29.171145133674145,0.7925471011549234,25.748085975646973
51,0.07191949892375205,9.685892409218728e-05,,,26.120174407958984
52,0.071567646952139,9.372094804706876e-05,,,26.20870351791382
53,0.07140801271630658,9.058916866814866e-05,,,27.353420734405518
54,0.0717735538052188,8.746667664356967e-05,,,26.680254697799683
55,0.07136615976277325,8.4356553495977e-05,29.126555114984512,0.7907020391896367,25.64914560317993
56,0.07152599773059289,8.126186854142763e-05,,,26.007444143295288
57,0.0713597564647595,7.818567586034586e-05,,,25.381391286849976
58,0.07104216600871749,7.51310112835146e-05,,,26.948588132858276
59,0.07140526587350501,7.210088939607718e-05,,,26.38076090812683
60,0.07101450432091952,6.909830056250538e-05,29.407798938453197,0.7978674545884132,26.47883892059326
61,0.07119716124402152,6.612620797547095e-05,,,26.405675649642944
62,0.07113098924358686,6.318754473153232e-05,,,26.042640209197998
63,0.07098520505759451,6.028521093652201e-05,,,25.854185581207275
64,0.07099506509386831,5.742207084349281e-05,,,26.62105679512024
65,0.07080037121971448,5.46009500260454e-05,29.18207673355937,0.7954504400491714,26.553450345993042
66,0.07107599017520745,5.1824632589828526e-05,,,26.675456762313843
67,0.07077533550974395,4.909585842496293e-05,,,26.992632150650024
68,0.07096148402326637,4.641732050210038e-05,,,26.857415914535522
69,0.07093316834006044,4.3791662214786995e-05,,,26.06468367576599
70,0.07106393579807546,4.122147477075276e-05,29.4744053222239,0.7982979071326554,25.962071418762207
71,0.07040430694404576,3.8709294634702396e-05,,,26.492034912109375
72,0.07076925929221842,3.625760102513108e-05,,,26.547009468078613
73,0.07078358973893854,3.386881346763488e-05,,,26.452869415283203
74,0.07072229561292463,3.154528940713118e-05,,,26.579492807388306
75,0.07046354272299343,2.92893218813453e-05,29.141458842903376,0.7944259520620107,26.767223596572876
76,0.0703607204887602,2.7103137257858912e-05,,,26.2964928150177
77,0.07069007083773612,2.498889303695408e-05,,,25.15342354774475
78,0.07045513310780128,2.2948675722421124e-05,,,26.763349056243896
79,0.07024515242212348,2.0984498762430995e-05,,,26.60167694091797
80,0.0703907504884733,1.9098300562505297e-05,29.346689082682133,0.7973140879534185,26.33815860748291
81,0.07047381786008676,1.7291942572543855e-05,,,26.660702228546143
82,0.07019149323718415,1.556720744979854e-05,,,26.293591022491455
83,0.07043012515124347,1.3925797299605647e-05,,,25.236369132995605
84,0.07052553970780638,1.2369331995613661e-05,,,26.324549674987793
85,0.07041387071626054,1.0899347581163238e-05,29.315939750522375,0.7971338701434434,26.47013807296753
86,0.07009888829456436,9.51729475339808e-06,,,26.374866485595703
87,0.07056329407625728,8.224537431601922e-06,,,26.685760259628296
88,0.07003078224758306,7.022351411174877e-06,,,26.425568342208862
89,0.07042559184547928,5.911923104577465e-06,,,25.391338348388672
90,0.0702767407728566,4.894348370484655e-06,29.349454574286938,0.7998942691832781,26.053834438323975
91,0.07047970673690239,3.970631432305711e-06,,,26.568047285079956
92,0.07007259269141489,3.141683887136909e-06,,,26.569226503372192
93,0.07036145929661063,2.4083238061252716e-06,,,26.866872787475586
94,0.07018801522337728,1.771274927131131e-06,,,26.3082058429718
95,0.07018033607552449,1.2311659404862362e-06,29.297304771840572,0.7979908178560435,25.396666288375854
96,0.07047215273810757,7.885298685522249e-07,,,25.469340801239014
97,0.07021773080858919,4.4380353969200116e-07,,,26.119964122772217
98,0.07012822648717297,1.9732715717284445e-07,,,26.078139066696167
99,0.0701558733979861,4.934396342684008e-08,,,26.592331171035767
100,0.0702389836932222,0.0,29.407036677002907,0.7991742298007012,26.567022800445557
