stem,model_psnr,model_ssim,model_lpips,baseline_psnr,baseline_ssim,baseline_lpips
001827,43.21787357330322,0.9704332947731018,0.0875684842467308,40.110650062561035,0.9294322729110718,0.13126058876514435
001835,24.59986686706543,0.8038979768753052,0.25023266673088074,23.364133834838867,0.7668188214302063,0.2890668213367462
001844,26.874635219573975,0.6990222930908203,0.36886927485466003,22.228846549987793,0.520726203918457,0.48571908473968506
001861,31.09463930130005,0.6608787178993225,0.40062618255615234,21.711771488189697,0.3046650290489197,0.6146336793899536
001875,21.833701133728027,0.7335811853408813,0.28228461742401123,21.508326530456543,0.7239140272140503,0.31202900409698486
001893,24.214982986450195,0.792731523513794,0.1649816930294037,20.29737949371338,0.4372483491897583,0.4129754900932312
001899,26.994047164916992,0.4345889091491699,0.4736320972442627,20.89003324508667,0.26793742179870605,0.6802839040756226
001902,34.33972120285034,0.9597272872924805,0.05467178300023079,27.566750049591064,0.800749659538269,0.35242724418640137
001906,29.640088081359863,0.858583390712738,0.21439814567565918,19.755629301071167,0.3031218647956848,0.619324803352356
001908,18.434330224990845,0.5388182997703552,0.4675295352935791,18.316062688827515,0.6102570295333862,0.3723437786102295
001910,29.514451026916504,0.8621941208839417,0.16471783816814423,27.165579795837402,0.7468605637550354,0.3893085718154907
001927,23.880250453948975,0.26811665296554565,0.8070645928382874,19.101996421813965,0.21872618794441223,0.6345272064208984
001967,27.190251350402832,0.7722538113594055,0.32406118512153625,21.974575519561768,0.558394193649292,0.4586836099624634
001969,29.435548782348633,0.6087754368782043,0.5788479447364807,21.889684200286865,0.3244633674621582,0.4649742841720581
001974,22.814066410064697,0.8728358149528503,0.14902976155281067,22.130229473114014,0.8282715082168579,0.17044615745544434
001980,28.72980833053589,0.9048868417739868,0.1396392583847046,26.082844734191895,0.7825029492378235,0.2530977427959442
001986,32.873358726501465,0.8685766458511353,0.2566533386707306,21.926264762878418,0.3143658936023712,0.5354573726654053
001998,30.221469402313232,0.7987561821937561,0.304972767829895,26.914386749267578,0.6835965514183044,0.2895869314670563
002012,26.705257892608643,0.8084851503372192,0.1995064616203308,22.92236566543579,0.6395220756530762,0.3874082863330841
002014,31.18455171585083,0.90277099609375,0.10678432881832123,25.66143274307251,0.7234514951705933,0.37380775809288025
002024,19.481877088546753,0.672624945640564,0.3091772496700287,18.722755908966064,0.6200004816055298,0.3785944879055023
002027,26.922059059143066,0.7973249554634094,0.29183685779571533,20.490715503692627,0.3492854833602905,0.5725783109664917
002054,24.960503578186035,0.7623860836029053,0.247505784034729,22.785048484802246,0.6913810968399048,0.37428247928619385
002067,23.19525718688965,0.6913878321647644,0.2572655975818634,20.672450065612793,0.6115946173667908,0.33032459020614624
002069,36.71639442443848,0.9410762786865234,0.18171635270118713,31.329777240753174,0.8147249221801758,0.24717627465724945
002079,24.594440460205078,0.8311479091644287,0.1477843075990677,23.142383098602295,0.7927302122116089,0.23297350108623505
002112,27.87984848022461,0.8751968145370483,0.1080111563205719,24.01369333267212,0.7516576647758484,0.25310686230659485
002116,32.11834907531738,0.887931764125824,0.41159072518348694,23.203537464141846,0.463001012802124,0.5569273233413696
002141,35.631253719329834,0.9640554189682007,0.14621461927890778,20.793111324310303,0.19429932534694672,0.6205369234085083
002146,23.112950325012207,0.6478034257888794,0.2922990918159485,21.48292303085327,0.6157017946243286,0.3323461711406708
002158,27.396767139434814,0.6486834287643433,0.441843181848526,21.481151580810547,0.4464793801307678,0.4549536108970642
002164,23.32341194152832,0.7717172503471375,0.23110701143741608,20.28890371322632,0.5179955959320068,0.4588348865509033
002175,25.501301288604736,0.8915702104568481,0.16126833856105804,22.42457151412964,0.7106615304946899,0.36568617820739746
002187,32.04559803009033,0.922077476978302,0.20429471135139465,22.10770845413208,0.48562541604042053,0.47036415338516235
002198,31.787419319152832,0.8593032360076904,0.1659497320652008,28.88458490371704,0.7675704956054688,0.2624853253364563
002216,30.190532207489014,0.9008586406707764,0.13003456592559814,29.657771587371826,0.8882907032966614,0.1370047777891159
002217,38.78884315490723,0.9477702975273132,0.10438701510429382,37.10688829421997,0.9212335348129272,0.10343977808952332
